"year","census_tract","n_houses"
2010,36027160003,1023
2011,36027160003,1109
2012,36027160003,1121
2013,36027160003,1124
2014,36027160003,1147
2015,36027160003,1142
2016,36027160003,1139
2017,36027160003,1149
2018,36027160003,1131
2019,36027160003,1113
2020,36027160003,1208
