"year","census_tract","n_houses"
2010,9009140400,1356
2011,9009140400,1419
2012,9009140400,1426
2013,9009140400,1414
2014,9009140400,1428
2015,9009140400,1427
2016,9009140400,1383
2017,9009140400,1389
2018,9009140400,1381
2019,9009140400,1348
2020,9009140400,1406
