"year","census_tract","n_houses"
2010,36039080100,1422
2011,36039080100,1425
2012,36039080100,1435
2013,36039080100,1395
2014,36039080100,1354
2015,36039080100,1386
2016,36039080100,1422
2017,36039080100,1506
2018,36039080100,1486
2019,36039080100,1548
2020,36039080100,1540
