"year","census_tract","n_houses"
2010,36039080600,1676
2011,36039080600,1847
2012,36039080600,1800
2013,36039080600,1835
2014,36039080600,1794
2015,36039080600,1610
2016,36039080600,1434
2017,36039080600,1463
2018,36039080600,1503
2019,36039080600,1457
2020,36039080600,1468
