"year","census_tract","n_houses"
2010,9009190200,1917
2011,9009190200,1911
2012,9009190200,1965
2013,9009190200,1965
2014,9009190200,1944
2015,9009190200,1912
2016,9009190200,1890
2017,9009190200,1904
2018,9009190200,1871
2019,9009190200,1904
2020,9009190200,2009
