"year","census_tract","n_houses"
2010,36047029200,876
2011,36047029200,916
2012,36047029200,923
2013,36047029200,960
2014,36047029200,993
2015,36047029200,1012
2016,36047029200,1020
2017,36047029200,1029
2018,36047029200,1041
2019,36047029200,1053
2020,36047029200,1073
