"year","census_tract","n_houses"
2010,36061018300,5360
2011,36061018300,5271
2012,36061018300,5258
2013,36061018300,5149
2014,36061018300,5118
2015,36061018300,5204
2016,36061018300,5173
2017,36061018300,5065
2018,36061018300,5036
2019,36061018300,5101
2020,36061018300,4753
