"year","census_tract","n_houses"
2010,36083040800,1095
2011,36083040800,1110
2012,36083040800,1111
2013,36083040800,1103
2014,36083040800,1122
2015,36083040800,1130
2016,36083040800,1132
2017,36083040800,1126
2018,36083040800,1129
2019,36083040800,1102
2020,36083040800,1062
