"year","census_tract","n_houses"
2010,36111953800,1663
2011,36111953800,1607
2012,36111953800,1652
2013,36111953800,1735
2014,36111953800,1823
2015,36111953800,1850
2016,36111953800,1867
2017,36111953800,1817
2018,36111953800,1852
2019,36111953800,1871
2020,36111953800,1897
