"year","census_tract","n_houses"
2010,9011705101,1923
2011,9011705101,1917
2012,9011705101,1914
2013,9011705101,1932
2014,9011705101,1991
2015,9011705101,1914
2016,9011705101,1957
2017,9011705101,1987
2018,9011705101,1969
2019,9011705101,1973
2020,9011705101,2179
