"year","census_tract","n_houses"
2010,34017007600,2176
2011,34017007600,2646
2012,34017007600,2944
2013,34017007600,3297
2014,34017007600,3487
2015,34017007600,3574
2016,34017007600,3858
2017,34017007600,4084
2018,34017007600,4515
2019,34017007600,4910
