"year","census_tract","n_houses"
2010,36071000502,1505
2011,36071000502,1487
2012,36071000502,1567
2013,36071000502,1582
2014,36071000502,1534
2015,36071000502,1542
2016,36071000502,1506
2017,36071000502,1534
2018,36071000502,1543
2019,36071000502,1611
2020,36071000502,1522
