"year","census_tract","n_houses"
2010,36103158408,1554
2011,36103158408,1574
2012,36103158408,1544
2013,36103158408,1581
2014,36103158408,1595
2015,36103158408,1598
2016,36103158408,1585
2017,36103158408,1607
2018,36103158408,1595
2019,36103158408,1592
2020,36103158408,1507
