"year","census_tract","n_houses"
2010,36047005201,1142
2011,36047005201,1141
2012,36047005201,1103
2013,36047005201,1128
2014,36047005201,1140
2015,36047005201,1126
2016,36047005201,1094
2017,36047005201,1157
2018,36047005201,1158
2019,36047005201,1168
2020,36047005201,1106
