"year","census_tract","n_houses"
2010,9009155100,1868
2011,9009155100,1877
2012,9009155100,1913
2013,9009155100,1871
2014,9009155100,1847
2015,9009155100,1846
2016,9009155100,1811
2017,9009155100,1815
2018,9009155100,1834
2019,9009155100,1833
2020,9009155100,1611
