"year","census_tract","n_houses"
2010,36047028000,671
2011,36047028000,683
2012,36047028000,664
2013,36047028000,663
2014,36047028000,679
2015,36047028000,670
2016,36047028000,681
2017,36047028000,690
2018,36047028000,683
2019,36047028000,679
2020,36047028000,688
