"year","census_tract","n_houses"
2010,36047035200,476
2011,36047035200,484
2012,36047035200,489
2013,36047035200,497
2014,36047035200,505
2015,36047035200,504
2016,36047035200,506
2017,36047035200,511
2018,36047035200,513
2019,36047035200,518
2020,36047035200,504
