"year","census_tract","n_houses"
2010,36047000700,1994
2011,36047000700,2060
2012,36047000700,2087
2013,36047000700,2169
2014,36047000700,2186
2015,36047000700,2141
2016,36047000700,2111
2017,36047000700,2063
2018,36047000700,2087
2019,36047000700,2004
2020,36047000700,2028
