"year","census_tract","n_houses"
2010,9009142800,2095
2011,9009142800,2114
2012,9009142800,2160
2013,9009142800,2183
2014,9009142800,2173
2015,9009142800,2165
2016,9009142800,2155
2017,9009142800,2113
2018,9009142800,2099
2019,9009142800,2062
2020,9009142800,1964
