"year","census_tract","n_houses"
2010,36039081102,1332
2011,36039081102,1305
2012,36039081102,1322
2013,36039081102,1278
2014,36039081102,1308
2015,36039081102,1311
2016,36039081102,1449
2017,36039081102,1452
2018,36039081102,1524
2019,36039081102,1560
2020,36039081102,1531
