"year","census_tract","n_houses"
2010,36047005300,1010
2011,36047005300,1038
2012,36047005300,1071
2013,36047005300,1059
2014,36047005300,1087
2015,36047005300,1071
2016,36047005300,1084
2017,36047005300,1072
2018,36047005300,1075
2019,36047005300,1045
