"year","census_tract","n_houses"
2010,36085032300,536
2011,36085032300,479
2012,36085032300,476
2013,36085032300,512
2014,36085032300,506
2015,36085032300,518
2016,36085032300,526
2017,36085032300,518
2018,36085032300,511
2019,36085032300,506
2020,36085032300,500
