"year","census_tract","n_houses"
2010,36111953600,2285
2011,36111953600,2488
2012,36111953600,2550
2013,36111953600,2596
2014,36111953600,2556
2015,36111953600,2621
2016,36111953600,2540
2017,36111953600,2441
2018,36111953600,2408
2019,36111953600,2493
2020,36111953600,2389
