"year","census_tract","n_houses"
2010,9009151100,2850
2011,9009151100,2808
2012,9009151100,2764
2013,9009151100,2809
2014,9009151100,2806
2015,9009151100,2812
2016,9009151100,2830
2017,9009151100,2892
2018,9009151100,2936
2019,9009151100,2978
2020,9009151100,3171
