"year","census_tract","n_houses"
2010,36027060100,1933
2011,36027060100,2042
2012,36027060100,2057
2013,36027060100,2122
2014,36027060100,2116
2015,36027060100,2106
2016,36027060100,2090
2017,36027060100,2067
2018,36027060100,2045
2019,36027060100,2074
2020,36027060100,2168
