"year","census_tract","n_houses"
2010,36061025500,2418
2011,36061025500,2391
2012,36061025500,2380
2013,36061025500,2281
2014,36061025500,2264
2015,36061025500,2189
2016,36061025500,2189
2017,36061025500,2231
2018,36061025500,2297
2019,36061025500,2220
2020,36061025500,2428
