"year","census_tract","n_houses"
2010,36085000300,991
2011,36085000300,989
2012,36085000300,1079
2013,36085000300,1067
2014,36085000300,1075
2015,36085000300,1098
2016,36085000300,1130
2017,36085000300,1146
2018,36085000300,1179
2019,36085000300,1181
2020,36085000300,1234
