"year","census_tract","n_houses"
2010,36079010800,1248
2011,36079010800,1268
2012,36079010800,1338
2013,36079010800,1370
2014,36079010800,1381
2015,36079010800,1357
2016,36079010800,1384
2017,36079010800,1381
2018,36079010800,1359
2019,36079010800,1357
2020,36079010800,1412
