"year","census_tract","n_houses"
2010,36061031704,3470
2011,36061031704,3584
2012,36061031704,3666
2013,36061031704,3790
2014,36061031704,3873
2015,36061031704,3926
2016,36061031704,3918
2017,36061031704,5622
2018,36061031704,5629
2019,36061031704,5738
2020,36061031704,5741
