"year","census_tract","n_houses"
2010,9001011000,1833
2011,9001011000,1803
2012,9001011000,1801
2013,9001011000,1776
2014,9001011000,1804
2015,9001011000,1808
2016,9001011000,1797
2017,9001011000,1809
2018,9001011000,1814
2019,9001011000,1829
2020,9001011000,2017
