"year","census_tract","n_houses"
2010,36085024402,1534
2011,36085024402,1562
2012,36085024402,1646
2013,36085024402,1690
2014,36085024402,1678
2015,36085024402,1677
2016,36085024402,1694
2017,36085024402,1740
2018,36085024402,1758
2019,36085024402,1758
2020,36085024402,1801
