"year","census_tract","n_houses"
2010,36059301200,2355
2011,36059301200,2324
2012,36059301200,2358
2013,36059301200,2349
2014,36059301200,2335
2015,36059301200,2341
2016,36059301200,2403
2017,36059301200,2419
2018,36059301200,2433
2019,36059301200,2443
2020,36059301200,2444
