"year","census_tract","n_houses"
2010,36047004700,637
2011,36047004700,623
2012,36047004700,686
2013,36047004700,717
2014,36047004700,773
2015,36047004700,815
2016,36047004700,906
2017,36047004700,889
2018,36047004700,877
2019,36047004700,886
2020,36047004700,829
