"year","census_tract","n_houses"
2010,34025801700,1921
2011,34025801700,1937
2012,34025801700,1957
2013,34025801700,2096
2014,34025801700,2139
2015,34025801700,2236
2016,34025801700,2203
2017,34025801700,2280
2018,34025801700,2200
2019,34025801700,2083
2020,34025801700,1897
