"year","census_tract","n_houses"
2010,36059517500,1324
2011,36059517500,1355
2012,36059517500,1357
2013,36059517500,1369
2014,36059517500,1407
2015,36059517500,1405
2016,36059517500,1420
2017,36059517500,1450
2018,36059517500,1419
2019,36059517500,1426
2020,36059517500,1522
