"year","census_tract","n_houses"
2010,9001061500,1789
2011,9001061500,1834
2012,9001061500,1856
2013,9001061500,1856
2014,9001061500,1857
2015,9001061500,1842
2016,9001061500,1860
2017,9001061500,1871
2018,9001061500,1917
2019,9001061500,1924
2020,9001061500,1849
