"year","census_tract","n_houses"
2010,36103170001,3331
2011,36103170001,3396
2012,36103170001,3336
2013,36103170001,3349
2014,36103170001,3339
2015,36103170001,3326
2016,36103170001,3258
2017,36103170001,3328
2018,36103170001,3481
2019,36103170001,3619
