"year","census_tract","n_houses"
2010,36061000500,0
2011,36061000500,9
2012,36061000500,10
2013,36061000500,10
2014,36061000500,9
2015,36061000500,10
2016,36061000500,0
2017,36061000500,40
2018,36061000500,41
2019,36061000500,40
2020,36061000500,38
