"year","census_tract","n_houses"
2010,36005013800,1468
2011,36005013800,1442
2012,36005013800,1420
2013,36005013800,1368
2014,36005013800,1384
2015,36005013800,1347
2016,36005013800,1337
2017,36005013800,1215
2018,36005013800,1208
2019,36005013800,1239
2020,36005013800,1214
