"year","census_tract","n_houses"
2010,36059301000,2076
2011,36059301000,2094
2012,36059301000,2129
2013,36059301000,2178
2014,36059301000,2246
2015,36059301000,2269
2016,36059301000,2384
2017,36059301000,2404
2018,36059301000,2376
2019,36059301000,2392
2020,36059301000,2375
