"year","census_tract","n_houses"
2010,36085024800,1788
2011,36085024800,1737
2012,36085024800,1727
2013,36085024800,1731
2014,36085024800,1724
2015,36085024800,1744
2016,36085024800,1794
2017,36085024800,1759
2018,36085024800,1794
2019,36085024800,1803
2020,36085024800,1740
