"year","census_tract","n_houses"
2010,36047003800,722
2011,36047003800,711
2012,36047003800,704
2013,36047003800,733
2014,36047003800,742
2015,36047003800,749
2016,36047003800,744
2017,36047003800,736
2018,36047003800,736
2019,36047003800,732
2020,36047003800,667
