"year","census_tract","n_houses"
2010,9001011100,1574
2011,9001011100,1551
2012,9001011100,1573
2013,9001011100,1556
2014,9001011100,1556
2015,9001011100,1563
2016,9001011100,1573
2017,9001011100,1588
2018,9001011100,1569
2019,9001011100,1578
2020,9001011100,1589
