"year","census_tract","n_houses"
2010,34017011600,1912
2011,34017011600,1917
2012,34017011600,1943
2013,34017011600,1919
2014,34017011600,1919
2015,34017011600,1881
2016,34017011600,1892
2017,34017011600,1908
2018,34017011600,1887
2019,34017011600,1857
2020,34017011600,1762
