"year","census_tract","n_houses"
2010,36061017500,5765
2011,36061017500,5787
2012,36061017500,5741
2013,36061017500,5859
2014,36061017500,5882
2015,36061017500,5937
2016,36061017500,5937
2017,36061017500,5885
2018,36061017500,5872
2019,36061017500,5710
2020,36061017500,5531
