"year","census_tract","n_houses"
2010,9009150500,1645
2011,9009150500,1662
2012,9009150500,1680
2013,9009150500,1701
2014,9009150500,1756
2015,9009150500,1790
2016,9009150500,1800
2017,9009150500,1809
2018,9009150500,1847
2019,9009150500,1857
2020,9009150500,1729
