"year","census_tract","n_houses"
2010,36087010703,1199
2011,36087010703,1258
2012,36087010703,1224
2013,36087010703,1258
2014,36087010703,1258
2015,36087010703,1263
2016,36087010703,1304
2017,36087010703,1310
2018,36087010703,1323
2019,36087010703,1382
2020,36087010703,1289
