"year","census_tract","n_houses"
2010,36061007500,2591
2011,36061007500,2593
2012,36061007500,2596
2013,36061007500,2647
2014,36061007500,2762
2015,36061007500,2751
2016,36061007500,2766
2017,36061007500,2759
2018,36061007500,2763
2019,36061007500,2800
2020,36061007500,2693
