"census_tract","W","L","D","R","U","A","P"
"114",34003055100,1.549,0,0,0,1.88216631019329,0.0327987349916883,0
"115",34003055100,1.552,0,0,0,1.88216631019329,0.030674438098551,0
"116",34003055100,1.543,0,0,0,1.88216631019329,0.0286877269169156,0
"117",34003055100,1.585,0,0,0,1.88216631019329,0.026829690343974,0
"118",34003055100,1.911,0,0,0.999684753425958,1.88216631019329,0.0250919944280802,0
"119",34003055100,2.113,0,0,0,1.88216631019329,0.0234668449880271,0
"120",34003055100,3.501,0,0,0.491857860940662,1.88216631019329,0.0219469526533858,0
"121",34003055100,1.464,0,0,0.999971570844768,1.88216631019329,0.0205255001690984,0
"122",34003055100,1.529,0,0,0.999998870808546,1.88216631019329,0.019196111817677,0
"123",34003055100,1.478,0,0,0,1.88216631019329,0.0179528248218541,0
"124",34003055100,1.645,0,0,0,1.88216631019329,0.0167900625994157,0
"125",34003055100,1.54,0,0,0,1.88216631019329,0.0157026097502568,0
"126",34003055100,1.763,0,0,0,1.88216631019329,0.0146855886634658,0
"127",34003055100,1.503,0,0,0,1.88216631019329,0.0137344376395132,0
"128",34003055100,1.455,0,0,0,1.88216631019329,0.012844890429415,0
"129",34003055100,1.591,0,0,0.999999705532483,1.88216631019329,0.0120129570990957,0
"130",34017010800,1.458,0,0.1,0,0.836875574930635,0.2,0.1
"131",34017010800,1.647,0,0.0137094005808531,0,0.836875574930635,0.187623689508411,0.0942368162183537
"132",34017010800,1.324,0,0.00224772185089313,0,0.836875574930635,0.176013244323743,0.0888057753097177
"133",34017010800,1.257,0.000223742882202758,0.00058046711632583,0.0995420683897582,0.836875574930635,0.166620446021454,0.083679176606336
"134",34017010800,1.397,0,0.00019810750333282,0,0.836875574930635,0.156309714150411,0.0788565918715445
"135",34017010800,1.802,0,8.58978860613661e-05,0,0.836875574930635,0.146637026374526,0.0743119415580446
"136",34017010800,1.665,0,4.46983011264047e-05,0,0.836875574930635,0.137562899534654,0.0700292077943449
"137",34017010800,1.452,0,2.68999911731116e-05,0,0.836875574930635,0.129050293750833,0.0659932958483258
"138",34017010800,1.723,0,1.82444340063259e-05,0,0.836875574930635,0.121064461228378,0.0621899809250212
"139",34017010800,1.333,0,1.36819950729002e-05,0,0.836875574930635,0.113572804420081,0.0586058580305414
"140",34017010800,1.455,0,1.11807534187114e-05,0,0.836875574930635,0.106544742965564,0.0552282947254306
"141",34017010800,1.418,0,9.84226339609588e-06,0,0.836875574930635,0.099951588864622,0.0520453866009347
"142",34017010800,1.86,1.5281814436115e-07,9.24661762521053e-06,0.0155267277668842,0.836875574930635,0.0937675478429331,0.0490400531310386
"143",34017010800,2.174,9.94492766695749e-07,9.20040710147097e-06,0.107552059250758,0.836875574930635,0.0879723950620278,0.0462082737842992
"144",34017010800,1.757,0,9.63312600234143e-06,0,0.836875574930635,0.0825285266821459,0.0435452060437837
"145",34017010800,1.479,0,1.05570273125843e-05,0,0.836875574930635,0.0774215333289877,0.0410356157913839
"146",34017010800,1.415,0,1.20535948896087e-05,0,0.836875574930635,0.0726305686529154,0.0386706578373962
"147",34017010800,1.463,0,1.42807895500378e-05,0,0.836875574930635,0.0681360763087696,0.0364419967566554
"148",34017010800,1.541,0,1.74957697426101e-05,0,0.836875574930635,0.0639197101283899,0.0343417775098678
"149",34017010800,1.552,0,2.20968184007883e-05,0,0.836875574930635,0.0599642592329833,0.03236259775809
"150",34017010800,1.469,0,2.86925389693663e-05,0,0.836875574930635,0.0562535777796556,0.0304974817727763
"151",34017010800,1.334,0,3.82128540459718e-05,0,0.836875574930635,0.0527725190553368,0.0287398558494371
"152",34017010800,1.358,0,5.20861908123332e-05,0,0.836875574930635,0.049506873649076,0.0270835251382538
"153",34017010800,1.409,0,7.25231229346355e-05,0,0.836875574930635,0.0464433114503319,0.0255226518099879
"154",34017010800,1.536,0,0.000102972908816244,0,0.836875574930635,0.0435693272364975,0.0240517344802286
"155",34017010800,1.365,0,0.000148862907824388,0,0.836875574930635,0.0408731896275547,0.0226655888194594
"156",34017010800,1.489,1.24676748775326e-05,0.000218803742806697,0.0837527296742082,0.836875574930635,0.0384411330381178,0.0213569523480069
"157",34017010800,1.549,0,0.00032637465425842,0,0.836875574930635,0.0360623360474767,0.0201261119340326
"158",34017010800,1.552,0,0.000493781887838384,0,0.836875574930635,0.0338307427075987,0.0189662071151745
"159",34017010800,1.543,0,0.000756903325911125,0,0.836875574930635,0.0317372438280472,0.0178731497427193
"160",34017010800,1.585,0,0.00117434407804328,0,0.836875574930635,0.0297732939092313,0.0168430872754775
"161",34017010800,1.911,0,0.00184242037571058,0,0.836875574930635,0.0279308762603414,0.0158723892012887
"162",34017010800,2.113,0.000158685857015776,0.00292028039795785,0.0861290176269214,0.836875574930635,0.0274568184450702,0.0149571677076951
"163",34017010800,3.501,0.00149995586562129,0.0046392625799765,0.513634193028247,0.836875574930635,0.0376200806910634,0.0141051698927997
"164",34017010800,1.464,2.16421080415301e-05,0.0069440282535487,0.00466498881415756,0.836875574930635,0.0354614587131708,0.013290134854916
"165",34017010800,1.529,0.00013270130273113,0.0105194496205909,0.0191101328920017,0.836875574930635,0.0343078730853337,0.0125230617040793
"166",34017010800,1.478,0,0.0160241302644822,0,0.836875574930635,0.0321848486372831,0.0118013346429843
"167",34017010800,1.645,0,0.0246632285805682,0,0.836875574930635,0.030193200237984,0.011121202038822
"168",34017010800,1.54,0,0.0382733280818599,0,0.836875574930635,0.028324798133584,0.0104802667265965
"169",34017010800,1.763,0,0.0597167355053811,0,0.836875574930635,0.0265720156520199,0.00987626969433599
"170",34017010800,1.503,0,0.0933118947432102,0,0.836875574930635,0.0249276980715361,0.00930708212108037
"171",34017010800,1.455,0,0.145180315253901,0,0.836875574930635,0.0233851334156665,0.00877069787373376
"172",34017010800,1.591,0.00365542060459432,0.222982569172847,0.025178486478704,0.836875574930635,0.050967783126303,0.008292567166961
"173",34017011400,1.458,0,0.1,0,0.552326489728698,0.2,0.1
"174",34017011400,1.647,0,0.0112051651001346,0,0.552326489728698,0.183875707707624,0.0999
"175",34017011400,1.324,0,0.0016485806998725,0,0.552326489728698,0.169051379424898,0.0998001
"176",34017011400,1.257,0.000100048793756616,0.000416702398458612,0.0606878351568438,0.552326489728698,0.155864261397356,0.0735755646777913
"177",34017011400,1.397,0,0.000147208732537711,0,0.552326489728698,0.143298256853824,0.0735019891131135
"178",34017011400,1.802,0,6.62105774629965e-05,0,0.552326489728698,0.131745341961329,0.0734284871240004
"179",34017011400,1.665,0,3.56622714509486e-05,0,0.552326489728698,0.121123839951612,0.0733550586368764
"180",34017011400,1.452,0,2.2122411896215e-05,0,0.552326489728698,0.111358658956838,0.0732817035782396
"181",34017011400,1.723,0,1.53853435251086e-05,0,0.552326489728698,0.102380761125303,0.0732084218746613
"182",34017011400,1.333,0,1.1762757263035e-05,0,0.552326489728698,0.0941266745378015,0.0731352134527866
"183",34017011400,1.455,1.47812249878514e-07,9.74019799356775e-06,0.0125661225997599,0.552326489728698,0.0865387564485969,0.0575845337605679
"184",34017011400,1.418,2.77317051982693e-07,8.63409778265078e-06,0.0284713978263921,0.552326489728698,0.0795632223862458,0.0430598016212743
"185",34017011400,1.86,3.08879802649983e-07,8.11703243578032e-06,0.0357744156280743,0.552326489728698,0.0731502308343405,0.0295113088991924
"186",34017011400,2.174,0,8.03147114214098e-06,0,0.552326489728698,0.0672527523182021,0.0294817975902932
"187",34017011400,1.757,0,8.31127057220272e-06,0,0.552326489728698,0.0618307371389749,0.0294523157927029
"188",34017011400,1.479,0,8.94756639715561e-06,0,0.552326489728698,0.0568458527475654,0.0294228634769102
"189",34017011400,1.415,0,9.97577493108945e-06,0,0.552326489728698,0.0522628570210099,0.0293934406134333
"190",34017011400,1.463,0,1.14739277516695e-05,0,0.552326489728698,0.0480493491078028,0.0293640471728198
"191",34017011400,1.541,0,1.35690679354954e-05,0,0.552326489728698,0.0441755403604397,0.029334683125647
"192",34017011400,1.552,0,1.64512331143131e-05,0,0.552326489728698,0.0406140437357128,0.0293053484425214
"193",34017011400,1.469,0,2.03964119128801e-05,0,0.552326489728698,0.037339680173863,0.0292760430940789
"194",34017011400,1.334,0,2.58015475068607e-05,0,0.552326489728698,0.034329300587727,0.0292467670509848
"195",34017011400,1.358,0,3.32366791317945e-05,0,0.552326489728698,0.0315616222033803,0.0292175202839338
"196",34017011400,1.409,0,4.35220904791546e-05,0,0.552326489728698,0.0290170780952361,0.0291883027636499
"197",34017011400,1.536,0,5.78423846633995e-05,0,0.552326489728698,0.0266776788518446,0.0291591144608862
"198",34017011400,1.365,6.31162576522652e-08,7.79154415708311e-05,0.00109117661762315,0.552326489728698,0.0245272120457896,0.024535396217925
"199",34017011400,1.489,4.52825109539676e-06,0.000106243091697165,0.0581175053892268,0.552326489728698,0.0225732796192848,0.0203163231502028
"200",34017011400,1.549,7.99662495503868e-07,0.000146465889634601,0.00752672463432469,0.552326489728698,0.0207575448453878,0.0163812812173008
"201",34017011400,1.552,0,0.00020396053938494,0,0.552326489728698,0.0190840412435922,0.0163648999360835
"202",34017011400,1.543,2.69135846795176e-06,0.000286645778886746,0.0131954861272077,0.552326489728698,0.0175594954533011,0.0130483557450997
"203",34017011400,1.585,3.65914506181889e-10,0.000406203503087274,1.27653896597746e-06,0.552326489728698,0.0161438251788147,0.00996047794003564
"204",34017011400,1.911,1.21930870733232e-05,0.000580030591481079,0.0300171883813211,0.552326489728698,0.0149060733556275,0.00725371491023226
"205",34017011400,2.113,0,0.000833721589976151,0,0.552326489728698,0.0137043239370388,0.00724646119532202
"206",34017011400,3.501,0.000162637865904408,0.00120598123807471,0.195074552296361,0.552326489728698,0.0134523952307088,0.00668881002076981
"207",34017011400,1.464,4.04100527678824e-05,0.00174659050806762,0.0335080277305101,0.552326489728698,0.012579823059496,0.00477468628747191
"208",34017011400,1.529,6.65640918956503e-05,0.00254082314519968,0.0381108746372926,0.552326489728698,0.0119151043855464,0.00331404247148993
"209",34017011400,1.478,0,0.00370826322116585,0,0.552326489728698,0.0109544912565128,0.00331072842901844
"210",34017011400,1.645,0,0.00543742487800967,0,0.552326489728698,0.0100713241618414,0.00330741770058942
"211",34017011400,1.54,0,0.00800524348943005,0,0.552326489728698,0.00925935928905737,0.00330411028288883
"212",34017011400,1.763,2.79903178724199e-05,0.0118255661608254,0.00349649800276253,0.552326489728698,0.00866030947743642,0.00198682649871874
"213",34017011400,1.503,0,0.0175011833953247,0,0.552326489728698,0.00796210267065333,0.00198483967222002
"214",34017011400,1.455,0,0.0259449185150397,0,0.552326489728698,0.00732018631703573,0.0019828548325478
"215",34017011400,1.591,0.00104054273267925,0.0384797214329441,0.0401058393024463,0.552326489728698,0.0122223405162812,0.0127477059002595
"216",34017011500,1.458,0,0.1,0,0.466156150005909,0.2,0.1
"217",34017011500,1.647,0,0.00966171078362263,0,0.466156150005909,0.18103279609905,0.0999
"218",34017011500,1.324,0,0.00139122149187762,0,0.466156150005909,0.163864366317201,0.0998001
"219",34017011500,1.257,3.3062403664063e-05,0.00036568219944347,0.0237650179048351,0.466156150005909,0.148443088246582,0.0324846610461486
"220",34017011500,1.397,0,0.000137273840058243,0,0.466156150005909,0.134365336634283,0.0324521763851024
"221",34017011500,1.802,0,6.57129400278465e-05,0,0.466156150005909,0.121622662948472,0.0324197242087173
"222",34017011500,1.665,0,3.76081347797405e-05,0,0.466156150005909,0.110088453712871,0.0323873044845086
"223",34017011500,1.452,0,2.47110170954348e-05,0,0.466156150005909,0.0996481029693093,0.0323549171800241
"224",34017011500,1.723,0,1.81327358426629e-05,0,0.466156150005909,0.0901978735325005,0.0323225622628441
"225",34017011500,1.333,0,1.45650061544701e-05,0,0.466156150005909,0.0816438662388852,0.0322902397005812
"226",34017011500,1.455,0,1.26149035243244e-05,0,0.466156150005909,0.073901086947811,0.0322579494608806
"227",34017011500,1.418,1.08899580051489e-08,1.16437523665758e-05,0.000863261299157037,0.466156150005909,0.0668926454252229,0
"228",34017011500,1.86,6.75536797274917e-08,1.1347115656346e-05,0.00580171044528643,0.466156150005909,0.0605490844634418,0
"229",34017011500,2.174,5.25617283029423e-07,1.15870605965329e-05,0.0463216643725196,0.466156150005909,0.0548089752941754,0
"230",34017011500,1.757,0,1.23209011676848e-05,0,0.466156150005909,0.0496111102441416,0
"231",34017011500,1.479,0,1.35718957790341e-05,0,0.466156150005909,0.0449061900253758,0
"232",34017011500,1.415,0,1.54192059980263e-05,0,0.466156150005909,0.0406474657122452,0
"233",34017011500,1.463,0,1.80005659158302e-05,0,0.466156150005909,0.03679262186114,0
"234",34017011500,1.541,0,2.15240418253046e-05,0,0.466156150005909,0.033303356056686,0
"235",34017011500,1.552,0,2.62891608772152e-05,0,0.466156150005909,0.0301449983321205,0
"236",34017011500,1.469,0,3.27194056515911e-05,0,0.466156150005909,0.0272861666823248,0
"237",34017011500,1.334,0,4.14098676611242e-05,0,0.466156150005909,0.02469845524663,0
"238",34017011500,1.358,0,5.31959948873334e-05,0,0.466156150005909,0.0223561520631234,0
"239",34017011500,1.409,0,6.92522423332379e-05,0,0.466156150005909,0.0202359835900138,0
"240",34017011500,1.536,0,9.12334785900615e-05,0,0.466156150005909,0.0183168834555735,0
"241",34017011500,1.365,0,0.000121477796564166,0,0.466156150005909,0.0165797831389144,0
"242",34017011500,1.489,2.55961225001732e-06,0.000163297739411309,0.0210706180257831,0.466156150005909,0.0150182549253643,0
"243",34017011500,1.549,0,0.000221386054930178,0,0.466156150005909,0.0135939834083351,0
"244",34017011500,1.552,0,0.000302449895918462,0,0.466156150005909,0.012304784132675,0
"245",34017011500,1.543,0,0.000416052370695725,0,0.466156150005909,0.0111378473846669,0
"246",34017011500,1.585,0,0.000575873822149093,0,0.466156150005909,0.0100815782728536,0
"247",34017011500,1.911,5.64893672240911e-07,0.000801521376308248,0.000980933062962985,0.466156150005909,0.00912788797797444,0
"248",34017011500,2.113,0,0.00112112817999124,0,0.466156150005909,0.00826223541565807,0
"249",34017011500,3.501,0.00107707456848147,0.00157516008387099,0.960705999281802,0.466156150005909,0.0120754708737529,0.0184631001251635
"250",34017011500,1.464,5.13065974949243e-06,0.00216869946333731,0.00325723067898198,0.466156150005909,0.0109520939763709,0.0131058435445577
"251",34017011500,1.529,1.37923576267091e-05,0.00300327255543395,0.00635973672695278,0.466156150005909,0.00997214504131936,0.0084101596524011
"252",34017011500,1.478,0,0.00417961010240338,0,0.466156150005909,0.00902642649967659,0.0084017494927487
"253",34017011500,1.645,0,0.00584369963394606,0,0.466156150005909,0.00817039614009506,0.00839334774325595
"254",34017011500,1.54,0,0.0082030001279749,0,0.466156150005909,0.00739554829239147,0.00838495439551269
"255",34017011500,1.763,0,0.0115533022864164,0,0.466156150005909,0.0066941839302859,0.00837656944111718
"256",34017011500,1.503,0,0.0163148747281697,0,0.466156150005909,0.00605933417250492,0.00836819287167606
"257",34017011500,1.455,0,0.0230813695214056,0,0.466156150005909,0.00548469103873544,0.00835982467880438
"258",34017011500,1.591,0.000177237285365865,0.032683609204463,0.00767880281980216,0.466156150005909,0.00572308546659423,0.00949608455277372
"259",34023003401,1.458,0,0.1,0,0.0102632349945389,0.2,0.1
"260",34023003401,1.647,0,0.0986479398996253,0,0.0102632349945389,0.190471894900643,0.088546041250125
"261",34023003401,1.324,0,0.097419269524325,0,0.0102632349945389,0.181397713735207,0.0784040142106884
"262",34023003401,1.257,1.98913603243113e-05,0.0963051250267692,0.000204183016578097,0.0102632349945389,0.172758201514501,0.044904108119642
"263",34023003401,1.397,0,0.09529742624124,0,0.0102632349945389,0.16452791001047,0.039760810098619
"264",34023003401,1.802,0,0.0943888725213757,0,0.0102632349945389,0.156689713918683,0.035206623311307
"265",34023003401,1.665,0,0.0935727863900898,0,0.0102632349945389,0.149224933607656,0.031174071200006
"266",34023003401,1.452,0,0.0928430753309131,0,0.0102632349945389,0.142115779353364,0.0276034059441007
"267",34023003401,1.723,0,0.092194173024743,0,0.0102632349945389,0.135345308943584,0.0244417232137029
"268",34023003401,1.333,0,0.0916209871040705,0,0.0102632349945389,0.128897387301987,0.0216421783190467
"269",34023003401,1.455,0,0.0911188526522747,0,0.0102632349945389,0.122756648035757,0.0191632921418087
"270",34023003401,1.418,0,0.090683490770474,0,0.0102632349945389,0.116908456815109,0.0169683365647679
"271",34023003401,1.86,0,0.0903109716177242,0,0.0102632349945389,0.111338876497419,0.0150247902940995
"272",34023003401,2.174,0,0.0899976814033583,0,0.0102632349945389,0.10603463391286,0.0133038570115581
"273",34023003401,1.757,0,0.0897402928741607,0,0.0102632349945389,0.100983088232392,0.0117800387173119
"274",34023003401,1.479,0,0.089535738894964,0,0.0102632349945389,0.0961722008427124,0.0104307579419117
"275",34023003401,1.415,0,0.0893811887701102,0,0.0102632349945389,0.091590506656383,0.0092360232299458
"276",34023003401,1.463,0,0.0892740269959323,0,0.0102632349945389,0.0872270867887559,0.00817813293905894
"277",34023003401,1.541,0,0.0892118341717329,0,0.0102632349945389,0.0830715425365857,0.00724141296570919
"278",34023003401,1.552,0,0.0891923698293758,0,0.0102632349945389,0.079113970596314,0.00641198451170876
"279",34023003401,1.469,0,0.0892135569701405,0,0.0102632349945389,0.0753449394629682,0.00567755845068926
"280",34023003401,1.334,0,0.0892734681224638,0,0.0102632349945389,0.0717554669534288,0.00502725324774728
"281",34023003401,1.358,0,0.0893703127560506,0,0.0102632349945389,0.0683369988005,0.00445143373449855
"282",34023003401,1.409,0,0.089502425906989,0,0.0102632349945389,0.0650813882667709,0.00394156835077107
"283",34023003401,1.536,0,0.0896682578852941,0,0.0102632349945389,0.0619808767296814,0.00349010273777562
"284",34023003401,1.365,0,0.0898663649510384,0,0.0102632349945389,0.0590280751915278,0.00309034780986255
"285",34023003401,1.489,0,0.0900954008581623,0,0.0102632349945389,0.0562159466703395,0.00273638064649323
"286",34023003401,1.549,0,0.0903541091764348,0,0.0102632349945389,0.0535377894296652,0.00242295673600433
"287",34023003401,1.552,0,0.0906413163120334,0,0.0102632349945389,0.0509872210072996,0.00214543227093508
"288",34023003401,1.543,0,0.0909559251560319,0,0.0102632349945389,0.048558163004891,0.00189969534361567
"289",34023003401,1.585,0,0.0912969092978444,0,0.0102632349945389,0.0462448266021793,0.00168210502258463
"290",34023003401,1.911,0,0.0916633077475357,0,0.0102632349945389,0.0440416987613437,0.00148943740716821
"291",34023003401,2.113,0,0.0920542201169591,0,0.0102632349945389,0.041943529088582,0.00131883786094596
